,client_id,client_birth_number,client_district_id,client_age,client_gender
1571,1663,1957-04-29,19,65,0
1572,1664,1918-11-10,64,104,1
1573,1665,1912-03-02,64,110,0
1574,1666,1941-08-31,1,81,0
1575,1667,1940-08-13,1,82,1
1576,1668,1949-08-17,20,73,1
1577,1669,1952-10-25,47,70,0
1578,1670,1961-05-07,53,61,0
1579,1671,1931-09-15,57,91,1
1580,1672,1928-01-07,57,94,0
1581,1673,1972-07-09,48,50,0
1582,1674,1920-10-27,11,102,1
1583,1675,1940-02-15,74,82,0
1584,1676,1953-02-03,53,69,0
1585,1677,1946-09-07,53,76,1
1586,1679,1942-04-17,67,80,1
1587,1680,1975-03-28,29,47,1
1588,1681,1940-11-25,34,82,0
1589,1682,1956-09-07,69,66,0
1590,1683,1951-12-24,15,70,1
1591,1684,1946-10-25,15,76,0
1592,1685,1944-04-21,61,78,1
1593,1686,1947-11-08,1,75,1
1594,1687,1947-02-27,1,75,0
1595,1688,1923-08-10,32,99,0
1596,1689,1936-12-04,1,86,0
1597,1690,1947-08-17,46,75,1
1598,1691,1978-02-08,21,44,1
1599,1692,1972-02-07,62,50,0
1600,1693,1980-07-06,45,42,1
1601,1694,1979-12-27,45,42,0
1602,1696,1923-03-21,1,99,1
1603,1697,1964-01-10,55,58,1
1604,1698,1967-11-21,55,55,0
1605,1699,1955-03-11,17,67,0
1606,1700,1949-03-09,7,73,0
1607,1701,1945-06-11,7,77,1
1608,1702,1973-04-07,53,49,1
1609,1703,1918-01-11,50,104,0
1610,1704,1914-10-03,50,108,1
1611,1705,1946-07-01,19,76,1
1612,1706,1944-07-19,19,78,0
1613,1707,1951-02-18,10,71,0
1614,1709,1952-12-13,74,70,1
1615,1710,1944-02-11,54,78,0
1616,1711,1962-06-14,64,60,1
1617,1712,1964-01-01,64,58,0
1618,1713,1935-04-21,65,87,0
1619,1714,1945-05-22,58,77,0
1620,1717,1979-03-07,73,43,1
1621,1718,1938-07-27,75,84,0
1622,1719,1970-08-09,35,52,0
1623,1720,1934-02-24,33,88,1
1624,1721,1934-07-02,33,88,0
1625,1722,1933-10-01,68,89,0
1626,1723,1981-02-28,71,41,1
1627,1724,1934-10-21,68,88,1
1628,1725,1959-01-18,76,63,1
1629,1726,1952-06-03,76,70,0
1630,1727,1951-01-21,32,71,0
1631,1728,1946-08-18,32,76,1
1632,1729,1947-05-16,76,75,0
1633,1730,1932-12-15,40,90,0
1634,1731,1968-11-30,17,54,1
1635,1733,1974-07-20,57,48,1
1636,1734,1975-11-10,26,47,0
1637,1735,1976-05-31,26,46,1
1638,1736,1979-04-17,41,43,1
1639,1737,1955-07-30,27,67,0
1640,1738,1963-01-25,27,59,1
1641,1741,1932-07-02,70,90,0
1642,1742,1954-06-06,1,68,0
1643,1743,1959-07-27,3,63,0
1644,1744,1969-12-28,50,52,1
1645,1745,1959-10-18,23,63,1
1646,1746,1959-09-10,11,63,1
1647,1747,1956-02-20,11,66,0
1648,1748,1976-12-31,64,45,0
1649,1749,1928-11-17,50,94,1
1650,1750,1964-12-31,23,57,0
1651,1751,1959-01-24,54,63,0
1652,1752,1978-11-23,70,44,0
1653,1753,1979-02-26,60,43,1
1654,1754,1979-05-29,57,43,0
1655,1755,1965-08-18,65,57,1
1656,1756,1936-07-08,1,86,0
1657,1757,1937-09-30,1,85,1
1658,1758,1947-11-13,35,75,0
1659,1759,1923-01-16,63,99,1
1660,1760,1923-03-07,77,99,0
1661,1761,1948-04-23,45,74,0
1662,1762,1956-12-30,61,65,0
1663,1763,1967-12-07,46,55,0
1664,1764,1971-07-09,66,51,0
1665,1765,1975-08-03,9,47,0
1666,1768,1951-04-27,29,71,0
1667,1769,1949-08-05,12,73,0
1668,1770,1951-10-15,12,71,1
1669,1771,1927-10-20,54,95,1
1670,1772,1979-09-21,73,43,1
1671,1774,1971-10-05,32,51,1
1672,1775,1943-12-08,73,79,0
1673,1776,1954-10-24,30,68,1
1674,1777,1963-01-08,69,59,1
1675,1778,1968-09-02,69,54,0
1676,1779,1935-11-26,37,87,0
1677,1780,1954-12-09,54,68,1
1678,1781,1924-08-16,67,98,0
1679,1782,1948-12-24,19,73,0
1680,1783,1946-10-05,1,76,1
1681,1784,1980-11-02,2,42,1
1682,1785,1975-11-25,39,47,0
1683,1786,1934-06-25,63,88,1
1684,1787,1931-11-28,63,91,0
1685,1788,1950-03-23,1,72,0
1686,1789,1933-08-07,61,89,1
1687,1790,1953-05-28,1,69,0
1688,1791,1966-05-12,5,56,1
1689,1792,1975-09-01,54,47,0
1690,1793,1945-03-17,41,77,1
1691,1794,1940-03-30,54,82,1
1692,1795,1960-02-28,38,62,1
1693,1796,1938-11-23,10,84,0
1694,1797,1941-11-04,10,81,1
1695,1798,1933-07-08,70,89,0
1696,1799,1959-06-26,36,63,0
1697,1800,1943-09-28,63,79,1
1698,1801,1970-01-01,66,52,0
1699,1802,1964-10-16,66,58,1
1700,1803,1946-05-12,25,76,1
1701,1806,1952-01-03,5,70,0
1702,1807,1935-06-30,47,87,0
1703,1808,1933-06-26,47,89,1
1704,1809,1931-05-12,24,91,0
1705,1810,1919-06-30,41,103,0
1706,1811,1939-03-29,1,83,0
1707,1812,1947-05-17,36,75,1
1708,1813,1949-09-28,36,73,0
1709,1814,1940-03-12,57,82,0
1710,1815,1977-02-24,16,45,1
1711,1816,1951-07-24,62,71,0
1712,1817,1953-12-06,47,69,1
1713,1818,1956-10-02,47,66,0
1714,1819,1979-04-20,43,43,1
1715,1820,1928-11-20,50,94,1
1716,1821,1941-04-24,1,81,0
1717,1822,1922-09-13,71,100,1
1718,1823,1978-08-07,1,44,1
1719,1824,1960-08-03,69,62,0
1720,1825,1974-04-24,51,48,1
1721,1826,1937-09-12,13,85,0
1722,1827,1941-08-16,13,81,1
1723,1828,1962-11-14,69,60,0
1724,1829,1942-08-16,51,80,1
1725,1830,1952-02-03,33,70,0
1726,1831,1976-10-09,51,46,0
1727,1832,1966-07-31,1,56,1
1728,1833,1966-11-15,30,56,0
1729,1834,1927-02-19,7,95,0
1730,1835,1928-03-11,7,94,1
1731,1836,1944-03-07,36,78,1
1732,1837,1957-01-13,67,65,0
1733,1838,1959-11-27,67,63,1
1734,1839,1936-12-18,5,86,1
1735,1840,1935-10-28,5,87,0
1736,1841,1953-03-23,67,69,1
1737,1842,1943-09-13,9,79,0
1738,1843,1939-01-25,48,83,1
1739,1844,1922-02-03,74,100,1
1740,1845,1918-11-14,74,104,0
1741,1846,1980-12-12,48,41,0
1742,1847,1979-01-30,52,43,1
1743,1848,1924-07-02,6,98,1
1744,1849,1922-09-24,57,100,1
1745,1850,1942-07-05,52,80,1
1746,1851,1975-09-12,31,47,1
1747,1852,1962-09-05,50,60,0
1748,1853,1965-08-18,1,57,0
1749,1854,1932-05-27,70,90,1
1750,1856,1968-08-22,54,54,1
1751,1857,1964-03-16,54,58,0
1752,1860,1964-10-31,1,58,1
1753,1861,1957-07-15,29,65,0
1754,1862,1977-10-09,50,45,1
1755,1863,1952-02-16,54,70,0
1756,1864,1948-03-14,22,74,0
1757,1865,1949-06-09,22,73,1
1758,1866,1942-06-11,64,80,1
1759,1867,1944-09-24,1,78,1
1760,1868,1980-02-16,60,42,0
1761,1869,1933-02-14,1,89,1
1762,1870,1935-04-29,1,87,0
1763,1871,1980-02-20,1,42,1
1764,1872,1963-01-24,52,59,1
1765,1873,1968-10-26,52,54,0
1766,1874,1946-10-20,1,76,0
1767,1875,1976-10-19,15,46,0
1768,1876,1951-07-01,1,71,0
1769,1877,1957-08-21,47,65,1
1770,1878,1963-09-02,47,59,0
1771,1879,1944-04-02,21,78,1
1772,1880,1974-08-08,1,48,0
1773,1881,1934-01-24,72,88,0
1774,1882,1932-05-24,72,90,1
1775,1883,1961-10-27,18,61,1
1776,1884,1976-01-26,59,46,1
1777,1885,1970-01-07,47,52,1
1778,1886,1920-04-07,34,102,0
1779,1887,1926-07-15,54,96,0
1780,1888,1918-09-24,66,104,1
1781,1889,1957-07-28,32,65,1
1782,1890,1955-08-14,14,67,1
1783,1891,1959-03-04,62,63,1
1784,1892,1928-03-26,66,94,0
1785,1893,1934-02-11,66,88,1
1786,1894,1947-11-05,1,75,1
1787,1895,1965-11-03,47,57,1
1788,1896,1982-02-08,48,40,0
1789,1897,1969-03-07,36,53,1
1790,1898,1961-08-01,73,61,0
1791,1899,1941-07-03,10,81,0
1792,1900,1965-11-22,23,57,0
1793,1901,1962-11-07,23,60,1
1794,1903,1939-08-30,1,83,1
1795,1904,1941-02-22,66,81,0
1796,1905,1949-05-18,72,73,1
1797,1906,1922-07-07,63,100,0
1798,1907,1928-09-08,75,94,1
1799,1908,1920-01-17,33,102,0
1800,1909,1944-03-16,35,78,1
1801,1910,1946-11-08,67,76,0
1802,1911,1938-04-21,48,84,1
1803,1912,1972-02-26,57,50,0
1804,1913,1968-04-15,69,54,0
1805,1914,1942-06-20,39,80,1
1806,1915,1939-09-09,39,83,0
1807,1916,1926-07-19,28,96,0
1808,1917,1969-03-13,69,53,1
1809,1919,1949-05-04,30,73,0
1810,1920,1975-08-07,42,47,0
1811,1921,1946-10-26,1,76,1
1812,1922,1949-04-03,1,73,0
1813,1923,1958-05-07,1,64,1
1814,1924,1938-05-29,67,84,0
1815,1925,1938-06-23,37,84,0
1816,1926,1935-02-08,37,87,1
1817,1927,1952-04-26,77,70,0
1818,1928,1952-08-14,77,70,1
1819,1929,1955-08-15,65,67,1
1820,1930,1934-02-21,38,88,1
1821,1931,1942-11-14,16,80,1
1822,1932,1940-01-21,15,82,1
1823,1934,1933-11-21,70,89,1
1824,1935,1929-05-12,68,93,1
1825,1936,1955-10-16,15,67,1
1826,1937,1960-03-27,15,62,0
1827,1938,1939-09-30,57,83,1
1828,1939,1925-08-14,1,97,0
1829,1940,1923-01-22,1,99,1
1830,1941,1921-07-12,10,101,1
1831,1942,1915-05-10,10,107,0
1832,1943,1926-02-11,39,96,0
1833,1944,1957-01-22,31,65,1
1834,1945,1954-06-03,54,68,0
1835,1946,1935-07-19,72,87,0
1836,1947,1981-02-08,23,41,0
1837,1948,1939-02-19,71,83,1
1838,1949,1942-06-23,71,80,0
1839,1950,1929-07-06,26,93,0
1840,1951,1971-04-29,41,51,0
1841,1952,1971-03-09,52,51,1
1842,1953,1965-09-22,52,57,0
1843,1954,1952-07-28,69,70,0
1844,1955,1971-10-28,66,51,1
1845,1956,1925-07-09,1,97,1
1846,1957,1972-03-04,63,50,0
1847,1958,1977-11-21,63,45,1
1848,1959,1920-12-26,1,101,0
1849,1960,1946-08-23,22,76,0
1850,1961,1920-06-04,31,102,1
1851,1962,1950-11-18,6,72,0
1852,1963,1945-06-12,38,77,0
1853,1964,1931-08-05,17,91,0
1854,1965,1939-08-10,75,83,0
1855,1966,1948-07-01,19,74,1
1856,1967,1963-11-15,1,59,1
1857,1968,1960-08-13,1,62,0
1858,1969,1926-08-26,53,96,1
1859,1970,1947-11-05,1,75,1
1860,1971,1969-03-14,3,53,1
1861,1972,1946-04-29,1,76,1
1862,1973,1931-09-13,60,91,1
1863,1974,1918-07-14,10,104,0
1864,1975,1915-09-27,10,107,1
1865,1976,1918-10-12,72,104,0
1866,1977,1935-10-25,10,87,1
1867,1978,1952-05-22,18,70,1
1868,1979,1926-03-19,51,96,1
1869,1980,1959-04-30,77,63,0
1870,1981,1970-09-22,19,52,1
1871,1982,1977-07-08,53,45,0
1872,1983,1982-02-05,53,40,1
1873,1984,1926-08-29,1,96,0
1874,1985,1937-12-13,6,85,0
1875,1986,1942-08-13,6,80,1
1876,1988,1952-05-04,13,70,0
1877,1989,1939-01-13,50,83,1
1878,1990,1943-11-25,50,79,0
1879,1991,1918-11-09,64,104,0
1880,1993,1975-06-21,1,47,0
1881,1994,1967-07-06,1,55,1
1882,1995,1941-04-10,50,81,1
1883,1996,1937-03-20,1,85,0
1884,1997,1977-11-09,1,45,1
1885,1998,1978-12-15,40,43,1
1886,1999,1982-02-10,74,40,1
1887,2000,1942-05-09,39,80,1
1888,2001,1977-08-05,34,45,1
1889,2002,1918-11-26,70,104,1
1890,2003,1921-06-15,70,101,0
1891,2004,1974-02-03,1,48,1
1892,2005,1979-10-03,30,43,0
1893,2006,1962-08-22,41,60,1
1894,2007,1958-09-13,41,64,0
1895,2008,1940-06-07,47,82,0
1896,2009,1936-01-16,12,86,0
1897,2010,1952-08-12,37,70,0
1898,2011,1925-11-18,46,97,1
1899,2012,1923-06-27,46,99,0
1900,2013,1940-07-10,1,82,1
1901,2015,1968-11-15,1,54,1
1902,2016,1934-10-09,55,88,0
1903,2017,1931-01-23,55,91,1
1904,2018,1945-08-25,56,77,1
1905,2019,1932-09-28,73,90,0
1906,2020,1925-12-20,73,97,1
1907,2021,1919-12-08,67,103,0
1908,2022,1939-11-12,56,83,0
1909,2023,1931-09-02,56,91,1
1910,2024,1934-04-15,62,88,0
1911,2025,1941-12-31,39,80,0
1912,2026,1934-12-03,39,88,1
1913,2027,1930-01-22,12,92,0
1914,2028,1924-10-17,12,98,1
1915,2029,1923-09-19,5,99,1
1916,2030,1980-08-04,5,42,1
1917,2031,1926-12-15,54,96,0
1918,2032,1943-03-21,1,79,0
1919,2033,1937-07-02,1,85,1
1920,2034,1926-06-12,13,96,0
1921,2035,1928-07-27,13,94,1
1922,2037,1948-08-26,69,74,1
1923,2038,1980-03-29,1,42,1
1924,2039,1969-01-20,68,53,1
1925,2040,1944-08-07,59,78,0
1926,2041,1956-08-11,68,66,0
1927,2042,1982-07-04,49,40,0
1928,2043,1954-09-15,77,68,1
1929,2044,1961-09-18,32,61,1
1930,2045,1956-08-22,28,66,0
1931,2046,1952-08-26,28,70,1
1932,2047,1943-07-25,11,79,1
1933,2048,1928-06-03,23,94,1
1934,2049,1927-02-20,70,95,0
1935,2050,1932-05-23,70,90,1
1936,2051,1918-12-07,74,104,1
1937,2052,1914-05-19,74,108,0
1938,2053,1918-02-07,16,104,0
1939,2054,1948-12-06,48,74,0
1940,2055,1976-08-31,56,46,1
1941,2056,1978-12-09,1,44,0
1942,2057,1976-01-02,6,46,1
1943,2058,1971-03-02,76,51,0
1944,2059,1972-06-30,43,50,0
1945,2060,1971-06-04,43,51,1
1946,2061,1953-07-27,63,69,0
1947,2062,1954-05-22,63,68,1
1948,2063,1950-09-26,68,72,1
1949,2064,1926-07-30,53,96,0
1950,2065,1978-08-20,64,44,0
1951,2066,1972-10-27,1,50,0
1952,2067,1979-10-20,56,43,0
1953,2068,1930-05-24,72,92,1
1954,2069,1923-01-01,70,99,1
1955,2070,1972-07-23,70,50,1
1956,2071,1973-12-19,1,48,0
1957,2072,1944-02-09,75,78,1
1958,2073,1956-02-08,22,66,0
1959,2074,1961-09-16,24,61,1
1960,2075,1922-01-29,74,100,0
1961,2076,1957-02-07,63,65,1
1962,2077,1930-03-01,44,92,1
1963,2078,1978-08-03,10,44,1
1964,2079,1925-05-29,72,97,1
1965,2080,1963-12-26,60,58,0
1966,2081,1972-11-06,46,50,1
1967,2082,1933-02-04,67,89,0
1968,2083,1943-03-12,71,79,0
1969,2084,1929-02-16,1,93,1
1970,2085,1928-11-28,1,94,0
1971,2086,1954-10-29,35,68,1
1972,2087,1977-09-29,68,45,0
1973,2088,1948-08-26,32,74,1
1974,2089,1967-06-09,70,55,1
1975,2090,1970-10-07,70,52,0
1976,2091,1928-01-17,48,94,1
1977,2092,1945-03-21,72,77,0
1978,2093,1970-06-24,48,52,0
1979,2094,1975-09-06,48,47,1
1980,2095,1974-04-30,9,48,0
1981,2096,1974-09-06,74,48,1
1982,2097,1936-11-11,53,86,0
1983,2098,1939-05-28,53,83,1
1984,2099,1918-01-16,1,104,0
1985,2100,1931-09-29,33,91,1
1986,2101,1935-06-24,33,87,0
1987,2102,1941-05-27,51,81,0
1988,2103,1944-02-04,18,78,1
1989,2104,1948-01-08,37,74,0
1990,2105,1947-07-18,42,75,1
1991,2106,1921-03-21,74,101,1
1992,2107,1923-04-18,74,99,0
1993,2108,1945-04-21,77,77,1
1994,2109,1950-05-14,15,72,1
1995,2110,1967-11-03,3,55,1
1996,2111,1924-05-29,57,98,1
1997,2112,1927-09-15,21,95,0
1998,2113,1937-04-04,68,85,0
1999,2114,1918-08-21,51,104,0
2000,2115,1914-03-01,51,108,1
2001,2116,1930-06-14,76,92,0
2002,2117,1945-02-28,53,77,0
2003,2118,1970-11-12,1,52,0
2004,2119,1960-05-18,30,62,1
2005,2121,1979-09-25,64,43,0
2006,2122,1970-07-17,1,52,1
2007,2123,1982-05-17,53,40,0
2008,2124,1949-01-14,68,73,1
2009,2125,1975-04-12,71,47,0
2010,2126,1975-03-28,52,47,1
2011,2128,1955-08-13,38,67,1
2012,2129,1962-12-07,75,60,0
2013,2130,1945-10-29,21,77,1
2014,2131,1975-02-11,39,47,1
2015,2132,1969-02-06,39,53,0
2016,2133,1921-11-28,53,101,1
2017,2134,1917-12-14,53,105,0
2018,2135,1940-08-08,24,82,1
2019,2136,1940-07-24,28,82,1
2020,2137,1962-11-09,73,60,1
2021,2138,1980-12-19,68,41,0
2022,2139,1932-03-06,18,90,1
2023,2140,1926-10-18,18,96,0
2024,2141,1951-09-06,28,71,0
2025,2142,1941-12-20,21,80,1
2026,2143,1948-11-12,21,74,0
2027,2144,1960-01-28,15,62,1
2028,2145,1968-12-24,39,53,1
2029,2146,1973-01-04,65,49,0
2030,2147,1963-08-14,69,59,1
2031,2148,1953-07-20,31,69,1
2032,2149,1923-04-09,33,99,1
2033,2150,1941-04-17,61,81,0
2034,2151,1945-12-30,61,76,1
2035,2152,1929-09-07,17,93,1
2036,2153,1949-05-16,36,73,1
2037,2154,1957-11-28,60,65,1
2038,2155,1958-06-10,15,64,0
2039,2156,1966-12-27,33,55,1
2040,2157,1945-11-17,11,77,0
2041,2158,1981-05-06,10,41,0
2042,2159,1930-01-23,74,92,1
2043,2160,1945-05-31,70,77,0
2044,2161,1920-03-06,1,102,1
2045,2162,1913-09-12,1,109,0
2046,2163,1918-04-08,52,104,0
2047,2164,1941-10-29,47,81,0
2048,2165,1945-03-02,47,77,1
2049,2166,1947-07-22,30,75,1
2050,2167,1981-12-13,1,40,0
2051,2168,1963-07-12,46,59,1
2052,2169,1971-01-01,46,51,0
2053,2170,1942-04-30,70,80,0
2054,2171,1958-11-28,1,64,0
2055,2172,1929-08-21,7,93,1
2056,2173,1951-12-17,56,70,1
2057,2174,1952-08-08,74,70,1
2058,2175,1942-01-03,53,80,1
2059,2176,1946-07-16,18,76,0
2060,2177,1942-05-30,24,80,1
2061,2178,1939-08-09,46,83,0
2062,2179,1939-10-27,9,83,1
2063,2180,1972-10-17,51,50,1
2064,2181,1968-07-22,46,54,0
2065,2182,1929-12-01,75,93,1
2066,2183,1931-08-21,75,91,0
2067,2184,1970-07-07,24,52,0
2068,2185,1957-06-20,20,65,1
2069,2186,1942-07-26,48,80,1
2070,2187,1933-03-12,40,89,0
2071,2188,1925-08-25,40,97,1
2072,2189,1962-11-15,21,60,1
2073,2190,1974-10-22,28,48,0
2074,2191,1979-08-04,28,43,1
2075,2192,1956-04-12,1,66,1
2076,2193,1952-07-26,1,70,0
2077,2194,1961-08-22,50,61,1
2078,2195,1942-09-13,68,80,1
2079,2196,1955-02-16,31,67,1
2080,2197,1962-12-10,47,60,1
2081,2198,1920-02-22,17,102,1
2082,2199,1911-12-09,17,111,0
2083,2200,1953-07-31,66,69,0
2084,2201,1929-02-23,44,93,0
2085,2202,1928-08-17,44,94,1
2086,2203,1939-10-01,10,83,0
2087,2204,1946-08-19,54,76,1
2088,2205,1952-12-12,55,70,0
2089,2206,1964-06-04,10,58,1
2090,2207,1961-02-17,70,61,1
2091,2208,1959-01-09,70,63,0
2092,2209,1927-06-13,30,95,1
2093,2210,1933-04-23,30,89,0
2094,2211,1920-02-24,3,102,1
2095,2212,1972-05-27,52,50,0
2096,2213,1968-11-07,3,54,0
2097,2214,1946-11-07,5,76,0
2098,2215,1925-01-29,10,97,0
2099,2216,1972-07-04,1,50,1
2100,2217,1974-02-20,1,48,0
2101,2218,1968-11-08,43,54,0
2102,2219,1964-11-28,43,58,1
2103,2220,1952-02-17,20,70,1
2104,2221,1945-03-15,20,77,0
2105,2222,1934-08-03,1,88,1
2106,2223,1943-05-24,70,79,1
2107,2224,1932-10-04,54,90,0
2108,2225,1960-11-06,4,62,1
2109,2226,1964-10-09,74,58,1
2110,2227,1975-07-25,42,47,0
2111,2228,1940-03-20,43,82,1
2112,2229,1944-09-07,68,78,0
2113,2230,1969-05-31,5,53,0
2114,2231,1971-10-13,21,51,1
2115,2232,1967-05-27,36,55,0
2116,2233,1964-12-24,36,57,1
2117,2235,1940-04-20,14,82,1
2118,2236,1978-06-27,44,44,1
2119,2237,1958-10-03,47,64,0
2120,2238,1954-02-19,47,68,1
2121,2239,1976-01-09,6,46,1
2122,2240,1932-03-12,47,90,1
2123,2241,1926-12-30,47,95,0
2124,2242,1976-06-05,1,46,1
2125,2243,1980-07-04,1,42,0
2126,2246,1953-08-01,55,69,1
2127,2247,1978-01-13,35,44,1
2128,2248,1975-10-24,7,47,0
2129,2249,1945-12-07,32,77,1
2130,2250,1938-12-08,34,84,1
2131,2251,1971-10-13,26,51,1
2132,2252,1965-11-15,37,57,0
2133,2253,1957-09-09,37,65,1
2134,2254,1927-12-09,72,95,1
2135,2255,1923-08-24,50,99,1
2136,2256,1974-06-05,70,48,0
2137,2257,1979-08-31,62,43,1
2138,2258,1979-11-03,62,43,0
2139,2259,1950-01-02,19,72,1
2140,2260,1962-04-22,62,60,1
2141,2261,1956-11-13,62,66,0
2142,2263,1934-08-17,1,88,0
2143,2264,1943-05-08,4,79,0
2144,2265,1977-09-18,52,45,0
2145,2266,1939-01-23,16,83,0
2146,2267,1966-04-10,1,56,1
2147,2268,1938-12-26,10,83,0
2148,2269,1963-11-10,48,59,1
2149,2270,1960-04-21,61,62,1
2150,2271,1964-11-07,61,58,0
2151,2274,1964-10-14,9,58,0
2152,2275,1965-07-24,9,57,1
2153,2276,1932-04-27,44,90,1
2154,2277,1979-03-25,1,43,0
2155,2278,1921-07-01,76,101,0
2156,2279,1953-11-06,52,69,0
2157,2280,1974-04-24,10,48,1
2158,2281,1978-06-06,76,44,1
2159,2282,1973-03-11,60,49,0
2160,2283,1961-08-09,1,61,0
2161,2286,1966-11-26,54,56,1
2162,2287,1979-10-21,47,43,0
2163,2288,1957-08-23,32,65,1
2164,2289,1954-08-21,32,68,0
2165,2290,1954-05-30,31,68,1
2166,2291,1957-09-19,6,65,0
2167,2292,1921-11-10,59,101,0
2168,2293,1969-11-22,1,53,0
2169,2294,1952-12-27,32,69,1
2170,2295,1939-02-28,22,83,1
2171,2296,1942-06-13,22,80,0
2172,2297,1965-01-18,48,57,0
2173,2298,1969-05-15,48,53,1
2174,2299,1940-02-20,6,82,1
2175,2300,1961-07-07,35,61,1
2176,2301,1960-12-19,35,61,0
2177,2302,1957-01-26,74,65,0
2178,2303,1939-04-01,61,83,1
2179,2304,1939-02-11,61,83,0
2180,2305,1949-06-10,70,73,1
2181,2306,1943-08-21,70,79,0
2182,2307,1923-09-06,26,99,0
2183,2308,1974-10-31,27,48,1
2184,2309,1976-05-13,15,46,1
2185,2310,1939-07-23,40,83,0
2186,2311,1935-10-01,40,87,1
2187,2312,1975-02-15,11,47,1
2188,2313,1980-10-29,70,42,0
2189,2314,1959-12-16,34,62,1
2190,2315,1963-10-08,34,59,0
2191,2316,1970-03-25,1,52,0
2192,2317,1976-02-22,1,46,0
2193,2318,1923-09-19,20,99,1
2194,2319,1970-05-16,40,52,1
2195,2320,1951-05-23,60,71,0
2196,2321,1968-01-12,68,54,1
2197,2322,1928-06-11,15,94,0
2198,2323,1942-06-29,48,80,1
2199,2324,1978-07-16,27,44,0
2200,2325,1955-02-03,2,67,1
2201,2326,1945-12-14,72,77,1
2202,2327,1919-10-27,73,103,0
2203,2328,1968-10-02,24,54,0
2204,2329,1973-01-02,18,49,0
2205,2330,1948-11-17,40,74,1
2206,2331,1957-05-31,42,65,1
2207,2332,1949-12-22,60,72,1
2208,2333,1949-10-12,60,73,0
2209,2335,1934-03-28,66,88,1
2210,2336,1922-07-17,12,100,0
2211,2337,1917-04-09,12,105,1
2212,2338,1957-07-25,58,65,1
2213,2339,1956-12-06,58,66,0
2214,2340,1953-05-02,42,69,0
2215,2341,1947-07-13,42,75,1
2216,2342,1948-12-18,70,73,0
2217,2343,1959-03-18,1,63,0
2218,2344,1924-04-27,3,98,1
2219,2345,1942-07-19,33,80,0
2220,2346,1947-10-25,33,75,1
2221,2347,1943-12-17,35,79,1
2222,2348,1933-04-24,35,89,0
2223,2349,1968-07-10,46,54,1
2224,2350,1967-06-09,46,55,0
2225,2351,1965-04-17,38,57,0
2226,2352,1977-09-29,70,45,1
2227,2353,1929-09-17,4,93,1
2228,2354,1967-12-21,1,54,0
2229,2355,1948-06-30,6,74,1
2230,2356,1930-07-10,52,92,0
2231,2357,1937-01-10,52,85,1
2232,2358,1946-10-16,74,76,1
2233,2359,1953-07-01,74,69,0
2234,2361,1968-09-24,9,54,0
2235,2362,1974-09-02,9,48,1
2236,2363,1947-06-18,43,75,0
2237,2364,1971-04-26,56,51,1
2238,2365,1953-06-26,46,69,1
2239,2366,1930-01-01,35,92,0
2240,2367,1931-04-05,35,91,1
2241,2368,1943-12-22,64,78,1
2242,2369,1940-12-19,64,81,0
2243,2370,1956-08-21,41,66,1
2244,2371,1956-02-07,70,66,1
2245,2372,1971-04-09,23,51,1
2246,2373,1954-01-19,15,68,0
2247,2374,1968-07-27,9,54,0
2248,2375,1965-07-25,72,57,1
2249,2376,1964-08-19,72,58,0
2250,2377,1950-11-17,49,72,0
2251,2378,1953-03-13,63,69,1
2252,2379,1964-06-19,33,58,1
2253,2380,1927-08-17,40,95,0
2254,2381,1931-10-11,40,91,1
2255,2382,1927-10-25,62,95,1
2256,2383,1947-01-01,31,75,1
2257,2384,1946-12-17,31,76,0
2258,2385,1933-05-05,13,89,0
2259,2386,1934-03-10,13,88,1
2260,2387,1945-07-16,77,77,1
2261,2388,1971-07-29,42,51,0
2262,2389,1924-07-20,25,98,0
2263,2390,1938-05-13,57,84,0
2264,2391,1942-01-24,1,80,0
2265,2392,1955-05-21,26,67,0
2266,2393,1976-08-23,16,46,1
2267,2394,1962-06-04,5,60,0
2268,2395,1953-03-11,8,69,0
2269,2396,1949-08-29,41,73,1
2270,2397,1918-07-14,46,104,0
2271,2398,1955-08-25,71,67,1
2272,2399,1943-05-02,42,79,1
2273,2400,1959-04-10,19,63,0
2274,2401,1948-01-26,26,74,1
2275,2402,1948-10-26,41,74,0
2276,2403,1963-01-25,1,59,1
2277,2404,1977-07-05,27,45,1
2278,2405,1975-08-21,27,47,0
2279,2406,1956-10-06,49,66,1
2280,2407,1975-08-27,51,47,0
2281,2408,1940-04-28,6,82,1
2282,2409,1964-05-27,54,58,0
2283,2410,1973-02-08,73,49,1
2284,2411,1968-08-17,73,54,0
2285,2412,1980-10-26,20,42,0
2286,2413,1961-08-09,46,61,0
2287,2414,1950-07-13,54,72,1
2288,2415,1957-04-24,54,65,0
2289,2416,1954-12-23,72,67,1
2290,2417,1938-06-21,48,84,1
2291,2418,1953-12-27,1,68,1
2292,2419,1954-06-23,1,68,1
2293,2420,1972-06-06,48,50,1
2294,2421,1970-11-10,48,52,0
2295,2422,1976-06-09,68,46,1
2296,2423,1957-07-09,42,65,0
2297,2424,1920-11-10,54,102,0
2298,2425,1977-07-18,6,45,1
2299,2426,1927-06-09,74,95,0
2300,2427,1934-11-30,74,88,1
2301,2428,1946-06-27,1,76,1
2302,2429,1973-11-22,70,49,0
2303,2430,1937-10-28,5,85,0
2304,2431,1966-10-10,75,56,0
2305,2432,1924-03-08,27,98,1
